case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,fuzzy_score,label
hotel_39759323_20260722_175249,39759323,131,173,"Suite Sea,1 Double Bed","Family Suite Roof Land,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,131,254,"Suite Sea,1 Double Bed",Family Suite Roof Land 1 Double Bed and 2 Twin Beds,84.21,0
hotel_39759323_20260722_175249,39759323,232,173,Suite Sea 1 Double Bed,"Family Suite Roof Land,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,232,254,Suite Sea 1 Double Bed,Family Suite Roof Land 1 Double Bed and 2 Twin Beds,90.0,0
hotel_39759323_20260722_175249,39759323,123,174,Suite Sea,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",71.43,0
hotel_39759323_20260722_175249,39759323,123,257,Suite Sea,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,71.43,0
hotel_39759323_20260722_175249,39759323,149,174,"Suite Sea Triple,1 Double Bed","Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",71.11,0
hotel_39759323_20260722_175249,39759323,149,257,"Suite Sea Triple,1 Double Bed",Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,71.11,0
hotel_39759323_20260722_175249,39759323,244,174,Suite Sea Triple 1 Double Bed,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",71.11,0
hotel_39759323_20260722_175249,39759323,244,257,Suite Sea Triple 1 Double Bed,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,76.6,0
hotel_39759323_20260722_175249,39759323,131,174,"Suite Sea,1 Double Bed","Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,131,257,"Suite Sea,1 Double Bed",Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,84.21,0
hotel_39759323_20260722_175249,39759323,232,174,Suite Sea 1 Double Bed,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,232,257,Suite Sea 1 Double Bed,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,90.0,0
hotel_39759323_20260722_175249,39759323,123,179,Suite Sea,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",71.43,0
hotel_39759323_20260722_175249,39759323,123,260,Suite Sea,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,71.43,0
hotel_39759323_20260722_175249,39759323,149,179,"Suite Sea Triple,1 Double Bed","Family Suite Land Quad,1 Double Bed and 2 Twin Beds",71.11,0
hotel_39759323_20260722_175249,39759323,149,260,"Suite Sea Triple,1 Double Bed",Family Suite Land Quad 1 Double Bed and 2 Twin Beds,71.11,0
hotel_39759323_20260722_175249,39759323,244,179,Suite Sea Triple 1 Double Bed,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",71.11,0
hotel_39759323_20260722_175249,39759323,244,260,Suite Sea Triple 1 Double Bed,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,76.6,0
hotel_39759323_20260722_175249,39759323,131,179,"Suite Sea,1 Double Bed","Family Suite Land Quad,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,131,260,"Suite Sea,1 Double Bed",Family Suite Land Quad 1 Double Bed and 2 Twin Beds,84.21,0
hotel_39759323_20260722_175249,39759323,232,179,Suite Sea 1 Double Bed,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",84.21,0
hotel_39759323_20260722_175249,39759323,232,260,Suite Sea 1 Double Bed,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,90.0,0
hotel_39759323_20260722_175249,39759323,7,15,Suite with balcony and Sea (sofa),1 Bedroom Royal Suite with balcony,70.59,0
hotel_39759323_20260722_175249,39759323,8,9,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY ROOM TERRACE LAGOON VIEW,86.36,0
hotel_39759323_20260722_175249,39759323,29,9,Terrace Family Suite,FAMILY ROOM TERRACE LAGOON VIEW,82.35,0
hotel_39759323_20260722_175249,39759323,55,9,SUITE - FAMILY - TERRACE,FAMILY ROOM TERRACE LAGOON VIEW,77.78,0
hotel_39759323_20260722_175249,39759323,63,9,FAMILY SUITE WITH TERRACE,FAMILY ROOM TERRACE LAGOON VIEW,71.79,0
hotel_39759323_20260722_175249,39759323,143,9,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOM TERRACE LAGOON VIEW,82.35,0
hotel_39759323_20260722_175249,39759323,241,9,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY ROOM TERRACE LAGOON VIEW,79.17,0
hotel_39759323_20260722_175249,39759323,16,9,Terrace Family Suite Quad,FAMILY ROOM TERRACE LAGOON VIEW,71.79,0
hotel_39759323_20260722_175249,39759323,8,11,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY ROOM SUITE LAND VIEW,80.95,0
hotel_39759323_20260722_175249,39759323,8,12,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,8,46,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,8,153,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE LAND Family Suite Land View,70.59,0
hotel_39759323_20260722_175249,39759323,8,252,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY ROOM SUITE LAND VIEW (4),80.95,0
hotel_39759323_20260722_175249,39759323,8,99,FAMILY ROOM TERRACE FAMILY SUITE,Family Suite Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,29,11,Terrace Family Suite,FAMILY ROOM SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,29,12,Terrace Family Suite,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,29,46,Terrace Family Suite,FAMILY SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,29,153,Terrace Family Suite,FAMILY SUITE LAND Family Suite Land View,75.0,0
hotel_39759323_20260722_175249,39759323,29,252,Terrace Family Suite,FAMILY ROOM SUITE LAND VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,29,99,Terrace Family Suite,Family Suite Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,29,259,Terrace Family Suite,Family Suite with Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,29,103,Terrace Family Suite,Family Suite Land 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,29,266,Terrace Family Suite,Family Suite with Land View 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,55,11,SUITE - FAMILY - TERRACE,FAMILY ROOM SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,55,12,SUITE - FAMILY - TERRACE,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,55,46,SUITE - FAMILY - TERRACE,FAMILY SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,55,153,SUITE - FAMILY - TERRACE,FAMILY SUITE LAND Family Suite Land View,70.59,0
hotel_39759323_20260722_175249,39759323,55,252,SUITE - FAMILY - TERRACE,FAMILY ROOM SUITE LAND VIEW (4),70.59,0
hotel_39759323_20260722_175249,39759323,55,99,SUITE - FAMILY - TERRACE,Family Suite Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,55,259,SUITE - FAMILY - TERRACE,Family Suite with Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,55,103,SUITE - FAMILY - TERRACE,Family Suite Land 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,55,266,SUITE - FAMILY - TERRACE,Family Suite with Land View 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,63,12,FAMILY SUITE WITH TERRACE,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,63,46,FAMILY SUITE WITH TERRACE,FAMILY SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,63,153,FAMILY SUITE WITH TERRACE,FAMILY SUITE LAND Family Suite Land View,70.59,0
hotel_39759323_20260722_175249,39759323,63,99,FAMILY SUITE WITH TERRACE,Family Suite Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,63,259,FAMILY SUITE WITH TERRACE,Family Suite with Land Quad,80.95,0
hotel_39759323_20260722_175249,39759323,63,266,FAMILY SUITE WITH TERRACE,Family Suite with Land View 5 Person,80.95,0
hotel_39759323_20260722_175249,39759323,143,11,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOM SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,143,12,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,143,46,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,143,153,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE LAND Family Suite Land View,75.0,0
hotel_39759323_20260722_175249,39759323,143,252,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOM SUITE LAND VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,143,99,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,143,259,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite with Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,143,103,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Land 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,143,266,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite with Land View 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,241,11,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY ROOM SUITE LAND VIEW,77.27,0
hotel_39759323_20260722_175249,39759323,241,12,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,241,46,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,241,153,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY SUITE LAND Family Suite Land View,70.59,0
hotel_39759323_20260722_175249,39759323,241,252,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY ROOM SUITE LAND VIEW (4),84.0,0
hotel_39759323_20260722_175249,39759323,241,99,FAMILY ROOM TERRACE FAMILY SUITE (4),Family Suite Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,16,12,Terrace Family Suite Quad,FAMILY SUITE LAND,82.76,0
hotel_39759323_20260722_175249,39759323,16,46,Terrace Family Suite Quad,FAMILY SUITE LAND VIEW,72.34,0
hotel_39759323_20260722_175249,39759323,16,153,Terrace Family Suite Quad,FAMILY SUITE LAND Family Suite Land View,72.34,0
hotel_39759323_20260722_175249,39759323,16,99,Terrace Family Suite Quad,Family Suite Land Quad,87.18,0
hotel_39759323_20260722_175249,39759323,16,259,Terrace Family Suite Quad,Family Suite with Land Quad,80.95,0
hotel_39759323_20260722_175249,39759323,16,103,Terrace Family Suite Quad,Family Suite Land 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,8,13,FAMILY ROOM TERRACE FAMILY SUITE,Terrace Lagoon Family Suite Pool View,88.89,0
hotel_39759323_20260722_175249,39759323,63,13,FAMILY SUITE WITH TERRACE,Terrace Lagoon Family Suite Pool View,88.89,0
hotel_39759323_20260722_175249,39759323,241,13,FAMILY ROOM TERRACE FAMILY SUITE (4),Terrace Lagoon Family Suite Pool View,81.63,0
hotel_39759323_20260722_175249,39759323,16,13,Terrace Family Suite Quad,Terrace Lagoon Family Suite Pool View,88.89,0
hotel_39759323_20260722_175249,39759323,8,30,FAMILY ROOM TERRACE FAMILY SUITE,Terrace Lagoon Family Suite,88.89,0
hotel_39759323_20260722_175249,39759323,8,98,FAMILY ROOM TERRACE FAMILY SUITE,Terrace Lagoon Family Suite Quad,88.89,0
hotel_39759323_20260722_175249,39759323,63,30,FAMILY SUITE WITH TERRACE,Terrace Lagoon Family Suite,88.89,0
hotel_39759323_20260722_175249,39759323,63,98,FAMILY SUITE WITH TERRACE,Terrace Lagoon Family Suite Quad,88.89,0
hotel_39759323_20260722_175249,39759323,241,30,FAMILY ROOM TERRACE FAMILY SUITE (4),Terrace Lagoon Family Suite,85.11,0
hotel_39759323_20260722_175249,39759323,241,98,FAMILY ROOM TERRACE FAMILY SUITE (4),Terrace Lagoon Family Suite Quad,81.63,0
hotel_39759323_20260722_175249,39759323,16,30,Terrace Family Suite Quad,Terrace Lagoon Family Suite,88.89,0
hotel_39759323_20260722_175249,39759323,8,160,FAMILY ROOM TERRACE FAMILY SUITE,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,29,160,Terrace Family Suite,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,63,160,FAMILY SUITE WITH TERRACE,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,143,160,TERRACE FAMILY SUITE Terrace Family Suite,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,241,160,FAMILY ROOM TERRACE FAMILY SUITE (4),Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,16,160,Terrace Family Suite Quad,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,8,34,FAMILY ROOM TERRACE FAMILY SUITE,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,29,34,Terrace Family Suite,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,55,34,SUITE - FAMILY - TERRACE,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,63,34,FAMILY SUITE WITH TERRACE,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,143,34,TERRACE FAMILY SUITE Terrace Family Suite,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,241,34,FAMILY ROOM TERRACE FAMILY SUITE (4),Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,16,34,Terrace Family Suite Quad,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,8,35,FAMILY ROOM TERRACE FAMILY SUITE,Family Roof Suite Sea View,78.43,0
hotel_39759323_20260722_175249,39759323,8,48,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE ROOF SEA,82.61,0
hotel_39759323_20260722_175249,39759323,8,256,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY ROOF SUITE SEAVIEW,80.0,0
hotel_39759323_20260722_175249,39759323,8,263,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY  ROOF SUITE SEA VIEW (4),72.73,0
hotel_39759323_20260722_175249,39759323,8,104,FAMILY ROOM TERRACE FAMILY SUITE,Family Suite Roof Sea Quad,74.51,0
hotel_39759323_20260722_175249,39759323,29,35,Terrace Family Suite,Family Roof Suite Sea View,75.0,0
hotel_39759323_20260722_175249,39759323,29,48,Terrace Family Suite,FAMILY SUITE ROOF SEA,75.0,0
hotel_39759323_20260722_175249,39759323,29,256,Terrace Family Suite,FAMILY ROOF SUITE SEAVIEW,75.0,0
hotel_39759323_20260722_175249,39759323,29,263,Terrace Family Suite,FAMILY  ROOF SUITE SEA VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,29,104,Terrace Family Suite,Family Suite Roof Sea Quad,75.0,0
hotel_39759323_20260722_175249,39759323,29,107,Terrace Family Suite,Family Suite Roof Sea 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,29,110,Terrace Family Suite,Family Suite Roof Sea 6 Person,75.0,0
hotel_39759323_20260722_175249,39759323,55,35,SUITE - FAMILY - TERRACE,Family Roof Suite Sea View,70.83,0
hotel_39759323_20260722_175249,39759323,55,48,SUITE - FAMILY - TERRACE,FAMILY SUITE ROOF SEA,74.42,0
hotel_39759323_20260722_175249,39759323,55,256,SUITE - FAMILY - TERRACE,FAMILY ROOF SUITE SEAVIEW,72.34,0
hotel_39759323_20260722_175249,39759323,55,263,SUITE - FAMILY - TERRACE,FAMILY  ROOF SUITE SEA VIEW (4),70.59,0
hotel_39759323_20260722_175249,39759323,55,104,SUITE - FAMILY - TERRACE,Family Suite Roof Sea Quad,70.59,0
hotel_39759323_20260722_175249,39759323,55,107,SUITE - FAMILY - TERRACE,Family Suite Roof Sea 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,55,110,SUITE - FAMILY - TERRACE,Family Suite Roof Sea 6 Person,70.59,0
hotel_39759323_20260722_175249,39759323,63,48,FAMILY SUITE WITH TERRACE,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,143,35,TERRACE FAMILY SUITE Terrace Family Suite,Family Roof Suite Sea View,75.0,0
hotel_39759323_20260722_175249,39759323,143,48,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE ROOF SEA,75.0,0
hotel_39759323_20260722_175249,39759323,143,256,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOF SUITE SEAVIEW,75.0,0
hotel_39759323_20260722_175249,39759323,143,263,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY  ROOF SUITE SEA VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,143,104,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Sea Quad,75.0,0
hotel_39759323_20260722_175249,39759323,143,107,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Sea 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,143,110,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Sea 6 Person,75.0,0
hotel_39759323_20260722_175249,39759323,241,35,FAMILY ROOM TERRACE FAMILY SUITE (4),Family Roof Suite Sea View,72.73,0
hotel_39759323_20260722_175249,39759323,241,48,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY SUITE ROOF SEA,76.0,0
hotel_39759323_20260722_175249,39759323,241,256,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY ROOF SUITE SEAVIEW,74.07,0
hotel_39759323_20260722_175249,39759323,241,263,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY  ROOF SUITE SEA VIEW (4),81.36,0
hotel_39759323_20260722_175249,39759323,241,104,FAMILY ROOM TERRACE FAMILY SUITE (4),Family Suite Roof Sea Quad,72.73,0
hotel_39759323_20260722_175249,39759323,16,48,Terrace Family Suite Quad,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,16,104,Terrace Family Suite Quad,Family Suite Roof Sea Quad,80.95,0
hotel_39759323_20260722_175249,39759323,8,47,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE ROOF LAND,70.59,0
hotel_39759323_20260722_175249,39759323,29,47,Terrace Family Suite,FAMILY SUITE ROOF LAND,75.0,0
hotel_39759323_20260722_175249,39759323,29,247,Terrace Family Suite,FAMILY ROOF SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,29,258,Terrace Family Suite,FAMILY ROOF SUITE LAND VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,29,101,Terrace Family Suite,Family Suite Roof Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,29,106,Terrace Family Suite,Family Suite Roof Land 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,29,108,Terrace Family Suite,Family Suite Roof Land 6 Person,75.0,0
hotel_39759323_20260722_175249,39759323,55,47,SUITE - FAMILY - TERRACE,FAMILY SUITE ROOF LAND,70.59,0
hotel_39759323_20260722_175249,39759323,55,247,SUITE - FAMILY - TERRACE,FAMILY ROOF SUITE LAND VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,55,258,SUITE - FAMILY - TERRACE,FAMILY ROOF SUITE LAND VIEW (4),70.59,0
hotel_39759323_20260722_175249,39759323,55,101,SUITE - FAMILY - TERRACE,Family Suite Roof Land Quad,70.59,0
hotel_39759323_20260722_175249,39759323,55,106,SUITE - FAMILY - TERRACE,Family Suite Roof Land 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,55,108,SUITE - FAMILY - TERRACE,Family Suite Roof Land 6 Person,70.59,0
hotel_39759323_20260722_175249,39759323,63,47,FAMILY SUITE WITH TERRACE,FAMILY SUITE ROOF LAND,70.59,0
hotel_39759323_20260722_175249,39759323,143,47,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE ROOF LAND,75.0,0
hotel_39759323_20260722_175249,39759323,143,247,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOF SUITE LAND VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,143,258,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY ROOF SUITE LAND VIEW (4),75.0,0
hotel_39759323_20260722_175249,39759323,143,101,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Land Quad,75.0,0
hotel_39759323_20260722_175249,39759323,143,106,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Land 5 Person,75.0,0
hotel_39759323_20260722_175249,39759323,143,108,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Land 6 Person,75.0,0
hotel_39759323_20260722_175249,39759323,241,47,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY SUITE ROOF LAND,70.59,0
hotel_39759323_20260722_175249,39759323,241,258,FAMILY ROOM TERRACE FAMILY SUITE (4),FAMILY ROOF SUITE LAND VIEW (4),73.33,0
hotel_39759323_20260722_175249,39759323,16,47,Terrace Family Suite Quad,FAMILY SUITE ROOF LAND,72.34,0
hotel_39759323_20260722_175249,39759323,16,101,Terrace Family Suite Quad,Family Suite Roof Land Quad,80.95,0
hotel_39759323_20260722_175249,39759323,8,62,FAMILY ROOM TERRACE FAMILY SUITE,FAMILY SUITE - SEA VIEW,70.83,0
hotel_39759323_20260722_175249,39759323,29,62,Terrace Family Suite,FAMILY SUITE - SEA VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,55,62,SUITE - FAMILY - TERRACE,FAMILY SUITE - SEA VIEW,80.0,0
hotel_39759323_20260722_175249,39759323,63,62,FAMILY SUITE WITH TERRACE,FAMILY SUITE - SEA VIEW,70.83,0
hotel_39759323_20260722_175249,39759323,143,62,TERRACE FAMILY SUITE Terrace Family Suite,FAMILY SUITE - SEA VIEW,75.0,0
hotel_39759323_20260722_175249,39759323,16,62,Terrace Family Suite Quad,FAMILY SUITE - SEA VIEW,70.83,0
hotel_39759323_20260722_175249,39759323,8,66,FAMILY ROOM TERRACE FAMILY SUITE,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,29,66,Terrace Family Suite,STANDARD FAMILY SUITE,75.0,0
hotel_39759323_20260722_175249,39759323,55,66,SUITE - FAMILY - TERRACE,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,63,66,FAMILY SUITE WITH TERRACE,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,143,66,TERRACE FAMILY SUITE Terrace Family Suite,STANDARD FAMILY SUITE,75.0,0
hotel_39759323_20260722_175249,39759323,241,66,FAMILY ROOM TERRACE FAMILY SUITE (4),STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,16,66,Terrace Family Suite Quad,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,8,150,FAMILY ROOM TERRACE FAMILY SUITE,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",71.79,0
hotel_39759323_20260722_175249,39759323,8,245,FAMILY ROOM TERRACE FAMILY SUITE,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,88.89,0
hotel_39759323_20260722_175249,39759323,29,150,Terrace Family Suite,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",82.35,0
hotel_39759323_20260722_175249,39759323,55,150,SUITE - FAMILY - TERRACE,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",77.78,0
hotel_39759323_20260722_175249,39759323,63,150,FAMILY SUITE WITH TERRACE,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",71.79,0
hotel_39759323_20260722_175249,39759323,63,245,FAMILY SUITE WITH TERRACE,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,88.89,0
hotel_39759323_20260722_175249,39759323,143,150,TERRACE FAMILY SUITE Terrace Family Suite,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",82.35,0
hotel_39759323_20260722_175249,39759323,241,245,FAMILY ROOM TERRACE FAMILY SUITE (4),Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,81.63,0
hotel_39759323_20260722_175249,39759323,16,150,Terrace Family Suite Quad,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",71.79,0
hotel_39759323_20260722_175249,39759323,16,245,Terrace Family Suite Quad,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,88.89,0
hotel_39759323_20260722_175249,39759323,29,164,Terrace Family Suite,"Family Suite Land,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,29,250,Terrace Family Suite,Family Suite Land 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,29,17,Terrace Family Suite,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,55,164,SUITE - FAMILY - TERRACE,"Family Suite Land,1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,55,250,SUITE - FAMILY - TERRACE,Family Suite Land 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,55,17,SUITE - FAMILY - TERRACE,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,143,164,TERRACE FAMILY SUITE Terrace Family Suite,"Family Suite Land,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,143,250,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Land 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,143,17,TERRACE FAMILY SUITE Terrace Family Suite,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,16,17,Terrace Family Suite Quad,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",80.95,0
hotel_39759323_20260722_175249,39759323,29,173,Terrace Family Suite,"Family Suite Roof Land,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,29,254,Terrace Family Suite,Family Suite Roof Land 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,55,173,SUITE - FAMILY - TERRACE,"Family Suite Roof Land,1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,55,254,SUITE - FAMILY - TERRACE,Family Suite Roof Land 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,143,173,TERRACE FAMILY SUITE Terrace Family Suite,"Family Suite Roof Land,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,143,254,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Roof Land 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,8,174,FAMILY ROOM TERRACE FAMILY SUITE,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",88.89,0
hotel_39759323_20260722_175249,39759323,8,257,FAMILY ROOM TERRACE FAMILY SUITE,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,88.89,0
